After minimisation    1363.33  1131     1.205

  Partial chi2s 
Dataset    1    442.62( +7.83)   377  HERA1+2 NCep 920                                
Dataset    2     66.16( -0.00)    70  HERA1+2 NCep 820                                
Dataset    3    219.21( +0.98)   254  HERA1+2 NCep 575                                
Dataset    4    217.82( -0.95)   204  HERA1+2 NCep 460                                
Dataset    5    219.27( -0.24)   159  HERA1+2 NCem                                    
Dataset    6     44.92( +0.37)    39  HERA1+2 CCep                                    
Dataset    7     56.02( -2.14)    42  HERA1+2 CCem                                    

 Correlated Chi2    91.460589111749783     
 Log penalty Chi2    5.8442132621088394     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3158   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5126   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2777   +/-   0.5567        :N:M:D
    4  sysHZComb1004                          0.2281   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          0.9993   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -0.9803   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1272   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0633   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0138   +/-   0.8995        :N:M:D
   10  sysHZComb1010                         -0.3737   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8117   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4380   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.6296   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0448   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.0981   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.0857   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.3070   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.2042   +/-   0.8226        :N:M:D
   19  sysHZComb1019                         -0.3621   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3568   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0893   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1696   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1245   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0676   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1333   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8812   +/-   0.9201        :N:M:D
   27  sysHZComb1027                         -1.0805   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8071   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5867   +/-   0.9184        :N:M:D
   30  sysHZComb1030                         -0.3202   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.6714   +/-   0.8387        :N:M:D
   32  sysHZComb1032                          0.6481   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7507   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4374   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0213   +/-   0.9781        :N:M:D
   36  sysHZComb1036                         -0.4209   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.5038   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.5784   +/-   0.9126        :N:M:D
   39  sysHZComb1039                         -0.4698   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.1805   +/-   0.9302        :N:M:D
   41  sysHZComb1041                         -0.6099   +/-   0.8122        :N:M:D
   42  sysHZComb1042                         -0.1451   +/-   0.8744        :N:M:D
   43  sysHZComb1043                          0.0435   +/-   0.9096        :N:M:D
   44  sysHZComb1044                         -0.0405   +/-   0.9367        :N:M:D
   45  sysHZComb1045                         -0.4547   +/-   0.9310        :N:M:D
   46  sysHZComb1046                         -0.2492   +/-   0.9569        :N:M:D
